id,I__length,I__maximum,I__mean,I__median,I__minimum,I__standard_deviation,I__sum_values,I__variance,Q__length,Q__maximum,Q__mean,Q__median,Q__minimum,Q__standard_deviation,Q__sum_values,Q__variance
0,14336.0,0.27800309658050537,-0.03119837281440953,-0.06437063589692116,-0.2820007801055908,0.1611648833443894,-447.259872667375,0.025974119623410636,14336.0,0.27356377243995667,-0.09229242032516335,-0.11097026988863945,-0.2825271487236023,0.13940721904079062,-1323.1041377815418,0.019434372720686977
1,14336.0,0.2783721685409546,0.011372707891264813,-0.00839153677225113,-0.28818371891975403,0.14293843447210966,163.03914032917237,0.020431396049337587,14336.0,0.27939942479133606,0.052236735438555115,0.11238715425133705,-0.28092581033706665,0.17356722832021168,748.8658392471261,0.030125582746760495
2,14336.0,0.27855968475341797,0.07941485483303268,0.1389307752251625,-0.2619836628437042,0.15717469454330357,1138.4913588863565,0.024703884604780783,14336.0,0.2765148878097534,-0.03649491973936847,-0.07188282161951065,-0.27380257844924927,0.15448494573318852,-523.1911693835864,0.023865598458186203
3,14336.0,0.2777983546257019,-0.09692125577359027,-0.1282777413725853,-0.28860408067703247,0.15012850708237185,-1389.4631227701902,0.02253856863878178,14336.0,0.2831190824508667,-0.0128340677916786,-0.015188200864940882,-0.274013876914978,0.1476456938743705,-183.9891958615044,0.021799250919644325
4,14336.0,0.2886136472225189,0.04056384679455505,0.09651301428675652,-0.27975940704345703,0.17442819111868135,581.5233076467412,0.03042519385693523,14336.0,0.28838661313056946,0.02603763943965934,0.022869665175676346,-0.23889943957328796,0.1456869980452578,373.2755990069563,0.02122470139943895
5,5120.0,0.27471378445625305,0.005815292315631382,0.06611709669232368,-0.27965399622917175,0.17822414815601237,29.774296656032675,0.03176384698593625,5120.0,0.26155364513397217,0.03261027333394395,0.0789254754781723,-0.2693958580493927,0.17175359939050608,166.96459946979303,0.029499298903594446
6,8192.0,0.28053224086761475,0.05115070421565804,0.11155383288860321,-0.27427515387535095,0.1924860645732837,419.02656893467065,0.037050885054910346,8192.0,0.2522149384021759,0.004891832741567015,-9.640585631132126e-05,-0.22840426862239838,0.14524838425869738,40.073893818916986,0.02109709312976221
7,8192.0,0.24847903847694397,0.05003394595243549,0.09722747653722763,-0.2810325026512146,0.14988649004699778,409.8780852423515,0.022465959898608768,8192.0,0.2805430293083191,-0.07369650354818447,-0.1382228061556816,-0.27810823917388916,0.1789591511790624,-603.7217570667272,0.032026377790730504
8,155648.0,0.5582632422447205,0.0037905905552069186,0.008318625390529633,-0.559977650642395,0.1455340679307958,589.9978387368465,0.02118016492848548,155648.0,0.5803847908973694,-0.004538608382027576,-0.012360041961073875,-0.5676724910736084,0.16191887808097252,-706.4253174458281,0.026217723079000842
